,Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
527726,2,6,2014-03-15,2678,333,1,0,0,0
527725,1,6,2014-03-15,5042,630,1,0,0,0
526610,1,7,2014-03-16,0,0,0,0,0,0
526611,2,7,2014-03-16,0,0,0,0,0,0
526612,3,7,2014-03-16,0,0,0,0,0,0
526613,4,7,2014-03-16,0,0,0,0,0,0
526616,7,7,2014-03-16,0,0,0,0,0,0
526615,6,7,2014-03-16,0,0,0,0,0,0
526617,8,7,2014-03-16,0,0,0,0,0,0
526614,5,7,2014-03-16,0,0,0,0,0,0
526618,9,7,2014-03-16,0,0,0,0,0,0
525500,6,1,2014-03-17,7302,759,1,1,0,0
525503,9,1,2014-03-17,9167,772,1,1,0,0
525502,8,1,2014-03-17,7658,818,1,1,0,0
525501,7,1,2014-03-17,11479,1119,1,1,0,0
525499,5,1,2014-03-17,7702,777,1,1,0,0
525497,3,1,2014-03-17,9154,908,1,1,0,0
525496,2,1,2014-03-17,7054,743,1,1,0,0
525495,1,1,2014-03-17,5563,628,1,1,0,0
525498,4,1,2014-03-17,11669,1563,1,1,0,0
524388,9,2,2014-03-18,7380,630,1,1,0,0
524387,8,2,2014-03-18,6688,750,1,1,0,0
524386,7,2,2014-03-18,9392,1025,1,1,0,0
524385,6,2,2014-03-18,6933,739,1,1,0,0
524384,5,2,2014-03-18,5682,629,1,1,0,0
524383,4,2,2014-03-18,9920,1344,1,1,0,0
524382,3,2,2014-03-18,9011,867,1,1,0,0
524381,2,2,2014-03-18,5805,644,1,1,0,0
524380,1,2,2014-03-18,5200,635,1,1,0,0
523265,1,3,2014-03-19,4036,496,1,1,0,0
523266,2,3,2014-03-19,6275,747,1,1,0,0
523267,3,3,2014-03-19,8417,843,1,1,0,0
523268,4,3,2014-03-19,8672,1265,1,1,0,0
523270,6,3,2014-03-19,5357,631,1,1,0,0
523271,7,3,2014-03-19,7762,785,1,1,0,0
523272,8,3,2014-03-19,5517,630,1,1,0,0
523269,5,3,2014-03-19,5031,615,1,1,0,0
523273,9,3,2014-03-19,6400,613,1,1,0,0
522154,5,4,2014-03-20,4478,502,1,1,0,0
522158,9,4,2014-03-20,5894,541,1,1,0,0
522157,8,4,2014-03-20,5616,783,1,1,0,0
522156,7,4,2014-03-20,7386,865,1,1,0,0
522155,6,4,2014-03-20,4773,619,1,1,0,0
522153,4,4,2014-03-20,8074,1200,1,1,0,0
522152,3,4,2014-03-20,7390,796,1,1,0,0
522151,2,4,2014-03-20,4950,574,1,1,0,0
522150,1,4,2014-03-20,4023,485,1,1,0,0
521036,2,5,2014-03-21,4993,551,1,1,0,0
521037,3,5,2014-03-21,6765,711,1,1,0,0
521035,1,5,2014-03-21,4510,542,1,1,0,0
521038,4,5,2014-03-21,9292,1284,1,1,0,0
521043,9,5,2014-03-21,6227,512,1,1,0,0
521040,6,5,2014-03-21,5517,662,1,1,0,0
521041,7,5,2014-03-21,7297,789,1,1,0,0
521042,8,5,2014-03-21,4308,550,1,1,0,0
521039,5,5,2014-03-21,4550,549,1,1,0,0
519920,1,6,2014-03-22,5241,628,1,0,0,0
519921,2,6,2014-03-22,2569,314,1,0,0,0
519922,3,6,2014-03-22,4389,470,1,0,0,0
519923,4,6,2014-03-22,9676,1393,1,0,0,0
519925,6,6,2014-03-22,2976,362,1,0,0,0
519926,7,6,2014-03-22,5644,617,1,0,0,0
519927,8,6,2014-03-22,2701,385,1,0,0,0
519928,9,6,2014-03-22,5776,534,1,0,0,0
519924,5,6,2014-03-22,1740,222,1,0,0,0
518807,3,7,2014-03-23,0,0,0,0,0,0
518805,1,7,2014-03-23,0,0,0,0,0,0
518806,2,7,2014-03-23,0,0,0,0,0,0
518808,4,7,2014-03-23,0,0,0,0,0,0
518813,9,7,2014-03-23,0,0,0,0,0,0
518810,6,7,2014-03-23,0,0,0,0,0,0
518811,7,7,2014-03-23,0,0,0,0,0,0
518812,8,7,2014-03-23,0,0,0,0,0,0
518809,5,7,2014-03-23,0,0,0,0,0,0
517692,3,1,2014-03-24,5248,696,1,0,0,0
517690,1,1,2014-03-24,3850,511,1,0,0,0
517691,2,1,2014-03-24,3893,523,1,0,0,0
517693,4,1,2014-03-24,7992,1209,1,0,0,0
517694,5,1,2014-03-24,3378,444,1,0,0,0
517695,6,1,2014-03-24,4353,557,1,0,0,0
517696,7,1,2014-03-24,7098,882,1,0,0,0
517697,8,1,2014-03-24,4550,644,1,0,0,0
517698,9,1,2014-03-24,5253,538,1,0,0,0
516583,9,2,2014-03-25,4840,481,1,0,0,0
516582,8,2,2014-03-25,4490,590,1,0,0,0
516581,7,2,2014-03-25,7088,920,1,0,0,0
516580,6,2,2014-03-25,4311,563,1,0,0,0
516579,5,2,2014-03-25,3535,456,1,0,0,0
516578,4,2,2014-03-25,7277,1123,1,0,0,0
516577,3,2,2014-03-25,5207,692,1,0,0,0
516576,2,2,2014-03-25,4086,503,1,0,0,0
516575,1,2,2014-03-25,3136,448,1,0,0,0
515460,1,3,2014-03-26,3225,443,1,0,0,0
515461,2,3,2014-03-26,5059,682,1,0,0,0
515462,3,3,2014-03-26,5158,634,1,0,0,0
515463,4,3,2014-03-26,7095,1054,1,0,0,0
515465,6,3,2014-03-26,4463,598,1,0,0,0
515466,7,3,2014-03-26,6266,734,1,0,0,0
515467,8,3,2014-03-26,4172,570,1,0,0,0
515464,5,3,2014-03-26,3622,562,1,0,0,0
515468,9,3,2014-03-26,4459,453,1,0,0,0
514349,5,4,2014-03-27,3488,453,1,0,0,0
514353,9,4,2014-03-27,4744,484,1,0,0,0
514352,8,4,2014-03-27,5091,704,1,0,0,0
514351,7,4,2014-03-27,6763,778,1,0,0,0
514350,6,4,2014-03-27,3907,523,1,0,0,0
514348,4,4,2014-03-27,7006,1079,1,0,0,0
514347,3,4,2014-03-27,4969,635,1,0,0,0
514346,2,4,2014-03-27,4350,523,1,0,0,0
514345,1,4,2014-03-27,3847,512,1,0,0,0
513231,2,5,2014-03-28,4409,489,1,0,0,0
513232,3,5,2014-03-28,6194,737,1,0,0,0
513230,1,5,2014-03-28,3987,471,1,0,0,0
513233,4,5,2014-03-28,7696,1096,1,0,0,0
513238,9,5,2014-03-28,5392,522,1,0,0,0
513235,6,5,2014-03-28,4891,574,1,0,0,0
513236,7,5,2014-03-28,7886,858,1,0,0,0
513237,8,5,2014-03-28,4502,582,1,0,0,0
513234,5,5,2014-03-28,3575,460,1,0,0,0
512115,1,6,2014-03-29,4583,548,1,0,0,0
512116,2,6,2014-03-29,2815,328,1,0,0,0
512117,3,6,2014-03-29,4200,466,1,0,0,0
512118,4,6,2014-03-29,8880,1321,1,0,0,0
512120,6,6,2014-03-29,2968,337,1,0,0,0
512121,7,6,2014-03-29,5693,598,1,0,0,0
512122,8,6,2014-03-29,2866,347,1,0,0,0
512123,9,6,2014-03-29,5302,483,1,0,0,0
512119,5,6,2014-03-29,1747,217,1,0,0,0
511002,3,7,2014-03-30,0,0,0,0,0,0
511000,1,7,2014-03-30,0,0,0,0,0,0
511001,2,7,2014-03-30,0,0,0,0,0,0
511003,4,7,2014-03-30,0,0,0,0,0,0
511008,9,7,2014-03-30,0,0,0,0,0,0
511005,6,7,2014-03-30,0,0,0,0,0,0
511006,7,7,2014-03-30,0,0,0,0,0,0
511007,8,7,2014-03-30,0,0,0,0,0,0
511004,5,7,2014-03-30,0,0,0,0,0,0
509886,2,1,2014-03-31,9908,963,1,1,0,0
509885,1,1,2014-03-31,6008,640,1,1,0,0
509887,3,1,2014-03-31,13588,1161,1,1,0,0
509888,4,1,2014-03-31,14638,1752,1,1,0,0
509889,5,1,2014-03-31,7135,748,1,1,0,0
509890,6,1,2014-03-31,8488,841,1,1,0,0
509891,7,1,2014-03-31,13165,1189,1,1,0,0
509892,8,1,2014-03-31,8934,909,1,1,0,0
509893,9,1,2014-03-31,9405,745,1,1,0,0
508770,1,2,2014-04-01,5407,583,1,1,0,0
508771,2,2,2014-04-01,4862,587,1,1,0,0
508772,3,2,2014-04-01,6800,804,1,1,0,0
508773,4,2,2014-04-01,11772,1436,1,1,0,0
508774,5,2,2014-04-01,6100,665,1,1,0,0
508775,6,2,2014-04-01,7387,785,1,1,0,0
508776,7,2,2014-04-01,11435,1134,1,1,0,0
508777,8,2,2014-04-01,8406,857,1,1,0,0
508778,9,2,2014-04-01,7152,607,1,1,0,0
507655,1,3,2014-04-02,4834,539,1,1,0,0
507656,2,3,2014-04-02,7013,825,1,1,0,0
507657,3,3,2014-04-02,7481,791,1,1,0,0
507658,4,3,2014-04-02,9585,1291,1,1,0,0
507659,5,3,2014-04-02,6260,699,1,1,0,0
507660,6,3,2014-04-02,6685,740,1,1,0,0
507661,7,3,2014-04-02,9083,971,1,1,0,0
507662,8,3,2014-04-02,6452,716,1,1,0,0
507663,9,3,2014-04-02,6851,581,1,1,0,0
506540,1,4,2014-04-03,4556,526,1,1,0,0
506541,2,4,2014-04-03,5078,581,1,1,0,0
506542,3,4,2014-04-03,7477,838,1,1,0,0
506543,4,4,2014-04-03,9189,1277,1,1,0,0
506545,6,4,2014-04-03,5790,666,1,1,0,0
506546,7,4,2014-04-03,9195,1034,1,1,0,0
506547,8,4,2014-04-03,6697,818,1,1,0,0
506548,9,4,2014-04-03,6139,577,1,1,0,0
506544,5,4,2014-04-03,4853,605,1,1,0,0
505427,3,5,2014-04-04,7562,827,1,1,0,0
505425,1,5,2014-04-04,4738,552,1,1,0,0
505426,2,5,2014-04-04,5016,566,1,1,0,0
505428,4,5,2014-04-04,9411,1286,1,1,0,0
505433,9,5,2014-04-04,7112,620,1,1,0,0
505430,6,5,2014-04-04,5834,648,1,1,0,0
505431,7,5,2014-04-04,9611,1015,1,1,0,0
505432,8,5,2014-04-04,4978,579,1,1,0,0
505429,5,5,2014-04-04,5251,588,1,1,0,0
504310,1,6,2014-04-05,4599,571,1,0,0,0
504311,2,6,2014-04-05,2655,330,1,0,0,0
504312,3,6,2014-04-05,3904,434,1,0,0,0
504313,4,6,2014-04-05,9423,1381,1,0,0,0
504315,6,6,2014-04-05,3335,365,1,0,0,0
504316,7,6,2014-04-05,4586,514,1,0,0,0
504317,8,6,2014-04-05,2677,343,1,0,0,0
504318,9,6,2014-04-05,5996,513,1,0,0,0
504314,5,6,2014-04-05,1911,218,1,0,0,0
503197,3,7,2014-04-06,0,0,0,0,0,0
503195,1,7,2014-04-06,0,0,0,0,0,0
503196,2,7,2014-04-06,0,0,0,0,0,0
503198,4,7,2014-04-06,0,0,0,0,0,0
503203,9,7,2014-04-06,0,0,0,0,0,0
503200,6,7,2014-04-06,0,0,0,0,0,0
503201,7,7,2014-04-06,0,0,0,0,0,0
503202,8,7,2014-04-06,0,0,0,0,0,0
503199,5,7,2014-04-06,0,0,0,0,0,0
502080,1,1,2014-04-07,3751,497,1,0,0,0
502081,2,1,2014-04-07,3941,528,1,0,0,0
502082,3,1,2014-04-07,5121,671,1,0,0,0
502084,5,1,2014-04-07,4014,557,1,0,0,0
502085,6,1,2014-04-07,4749,645,1,0,0,0
502086,7,1,2014-04-07,7377,947,1,0,0,0
502087,8,1,2014-04-07,4816,660,1,0,0,0
502088,9,1,2014-04-07,6753,624,1,0,0,0
502083,4,1,2014-04-07,7733,1214,1,0,0,0
500965,1,2,2014-04-08,3990,496,1,0,0,0
500966,2,2,2014-04-08,4475,519,1,0,0,0
500967,3,2,2014-04-08,5218,628,1,0,0,0
500968,4,2,2014-04-08,7074,1102,1,0,0,0
500970,6,2,2014-04-08,4754,620,1,0,0,0
500971,7,2,2014-04-08,7048,844,1,0,0,0
500972,8,2,2014-04-08,4506,608,1,0,0,0
500973,9,2,2014-04-08,5137,508,1,0,0,0
500969,5,2,2014-04-08,3823,515,1,0,0,0
499852,3,3,2014-04-09,5389,655,1,0,0,0
499850,1,3,2014-04-09,3919,528,1,0,0,0
499851,2,3,2014-04-09,5142,706,1,0,0,0
499853,4,3,2014-04-09,7890,1145,1,0,0,0
499858,9,3,2014-04-09,5492,519,1,0,0,0
499855,6,3,2014-04-09,4196,537,1,0,0,0
499856,7,3,2014-04-09,6923,812,1,0,0,0
499857,8,3,2014-04-09,4406,597,1,0,0,0
499854,5,3,2014-04-09,4013,581,1,0,0,0
498737,3,4,2014-04-10,5683,700,1,0,0,0
498736,2,4,2014-04-10,3691,471,1,0,0,0
498738,4,4,2014-04-10,7714,1139,1,0,0,0
498735,1,4,2014-04-10,3948,501,1,0,0,0
498740,6,4,2014-04-10,4077,535,1,0,0,0
498741,7,4,2014-04-10,7443,877,1,0,0,0
498742,8,4,2014-04-10,5381,752,1,0,0,0
498743,9,4,2014-04-10,5367,543,1,0,0,0
498739,5,4,2014-04-10,3526,475,1,0,0,0
497620,1,5,2014-04-11,3733,507,1,0,0,0
497621,2,5,2014-04-11,4701,516,1,0,0,0
497622,3,5,2014-04-11,6169,696,1,0,0,0
497623,4,5,2014-04-11,7682,1166,1,0,0,0
497624,5,5,2014-04-11,3623,492,1,0,0,0
497626,7,5,2014-04-11,7861,946,1,0,0,0
497627,8,5,2014-04-11,4194,541,1,0,0,0
497628,9,5,2014-04-11,5426,517,1,0,0,0
497625,6,5,2014-04-11,4889,587,1,0,0,0
496505,1,6,2014-04-12,4435,570,1,0,0,0
496506,2,6,2014-04-12,2574,328,1,0,0,0
496507,3,6,2014-04-12,3795,430,1,0,0,0
496508,4,6,2014-04-12,9200,1367,1,0,0,0
496510,6,6,2014-04-12,3350,377,1,0,0,0
496511,7,6,2014-04-12,6407,648,1,0,0,0
496512,8,6,2014-04-12,2833,365,1,0,0,0
496513,9,6,2014-04-12,5998,539,1,0,0,0
496509,5,6,2014-04-12,1423,182,1,0,0,0
495398,9,7,2014-04-13,0,0,0,0,0,0
495397,8,7,2014-04-13,0,0,0,0,0,0
495396,7,7,2014-04-13,0,0,0,0,0,0
495395,6,7,2014-04-13,0,0,0,0,0,0
495394,5,7,2014-04-13,0,0,0,0,0,0
495393,4,7,2014-04-13,0,0,0,0,0,0
495392,3,7,2014-04-13,0,0,0,0,0,0
495391,2,7,2014-04-13,0,0,0,0,0,0
495390,1,7,2014-04-13,0,0,0,0,0,0
494276,2,1,2014-04-14,7714,758,1,1,0,0
494277,3,1,2014-04-14,10103,930,1,1,0,1
494275,1,1,2014-04-14,6803,693,1,1,0,1
494278,4,1,2014-04-14,12391,1592,1,1,0,1
494283,9,1,2014-04-14,9731,753,1,1,0,1
494280,6,1,2014-04-14,8204,818,1,1,0,0
494281,7,1,2014-04-14,13875,1227,1,1,0,0
494282,8,1,2014-04-14,8189,791,1,1,0,0
494279,5,1,2014-04-14,7980,711,1,1,0,0
493168,9,2,2014-04-15,8318,669,1,1,0,1
493167,8,2,2014-04-15,8942,925,1,1,0,0
493166,7,2,2014-04-15,14230,1381,1,1,0,0
493165,6,2,2014-04-15,7890,806,1,1,0,0
493164,5,2,2014-04-15,7439,743,1,1,0,0
493163,4,2,2014-04-15,11191,1485,1,1,0,1
493162,3,2,2014-04-15,10021,951,1,1,0,1
493161,2,2,2014-04-15,7701,747,1,1,0,0
493160,1,2,2014-04-15,6196,672,1,1,0,1
492045,1,3,2014-04-16,6381,662,1,1,0,1
492046,2,3,2014-04-16,7317,876,1,1,0,0
492047,3,3,2014-04-16,9311,954,1,1,0,1
492048,4,3,2014-04-16,11237,1489,1,1,0,1
492050,6,3,2014-04-16,7317,776,1,1,0,0
492051,7,3,2014-04-16,10740,1054,1,1,0,1
492052,8,3,2014-04-16,6931,802,1,1,0,1
492049,5,3,2014-04-16,7722,795,1,1,0,0
492053,9,3,2014-04-16,7135,627,1,1,0,1
490934,5,4,2014-04-17,6690,743,1,1,0,0
490938,9,4,2014-04-17,7819,775,1,1,0,1
490937,8,4,2014-04-17,7662,941,1,1,0,1
490936,7,4,2014-04-17,12195,1288,1,1,0,1
490935,6,4,2014-04-17,7618,841,1,1,0,0
490933,4,4,2014-04-17,13084,1755,1,1,0,1
490932,3,4,2014-04-17,8309,946,1,1,0,1
490931,2,4,2014-04-17,6647,737,1,1,0,0
490930,1,4,2014-04-17,6160,703,1,1,0,1
489816,2,5,2014-04-18,0,0,0,1,b,0
489817,3,5,2014-04-18,0,0,0,1,b,1
489815,1,5,2014-04-18,0,0,0,1,b,1
489818,4,5,2014-04-18,0,0,0,1,b,1
489823,9,5,2014-04-18,0,0,0,1,b,1
489820,6,5,2014-04-18,0,0,0,1,b,1
489821,7,5,2014-04-18,0,0,0,1,b,1
489822,8,5,2014-04-18,0,0,0,1,b,1
489819,5,5,2014-04-18,0,0,0,1,b,1
488700,1,6,2014-04-19,5871,642,1,0,0,1
488701,2,6,2014-04-19,4146,465,1,0,0,0
488702,3,6,2014-04-19,5794,690,1,0,0,0
488703,4,6,2014-04-19,10613,1558,1,0,0,0
488705,6,6,2014-04-19,4415,506,1,0,0,0
488706,7,6,2014-04-19,11203,1227,1,0,0,0
488707,8,6,2014-04-19,3144,436,1,0,0,0
488708,9,6,2014-04-19,6885,646,1,0,0,0
488704,5,6,2014-04-19,3153,341,1,0,0,0
487587,3,7,2014-04-20,0,0,0,0,0,0
487585,1,7,2014-04-20,0,0,0,0,0,1
487586,2,7,2014-04-20,0,0,0,0,0,0
487588,4,7,2014-04-20,0,0,0,0,0,0
487593,9,7,2014-04-20,0,0,0,0,0,0
487590,6,7,2014-04-20,0,0,0,0,0,0
487591,7,7,2014-04-20,0,0,0,0,0,0
487592,8,7,2014-04-20,0,0,0,0,0,0
487589,5,7,2014-04-20,0,0,0,0,0,0
486471,2,1,2014-04-21,0,0,0,0,b,1
486470,1,1,2014-04-21,0,0,0,0,b,1
486472,3,1,2014-04-21,0,0,0,0,b,1
486473,4,1,2014-04-21,0,0,0,0,b,1
486474,5,1,2014-04-21,0,0,0,0,b,1
486475,6,1,2014-04-21,0,0,0,0,b,1
486476,7,1,2014-04-21,0,0,0,0,b,1
486477,8,1,2014-04-21,0,0,0,0,b,1
486478,9,1,2014-04-21,0,0,0,0,b,1
485356,2,2,2014-04-22,4419,573,1,0,0,1
485357,3,2,2014-04-22,6172,782,1,0,0,1
485358,4,2,2014-04-22,9723,1353,1,0,0,1
485355,1,2,2014-04-22,4133,563,1,0,0,1
485360,6,2,2014-04-22,5001,655,1,0,0,1
485361,7,2,2014-04-22,9538,1115,1,0,0,1
485362,8,2,2014-04-22,4863,669,1,0,0,1
485363,9,2,2014-04-22,5451,549,1,0,0,1
485359,5,2,2014-04-22,3615,507,1,0,0,1
484240,1,3,2014-04-23,3482,434,1,0,0,1
484241,2,3,2014-04-23,4757,655,1,0,0,1
484242,3,3,2014-04-23,5561,684,1,0,0,1
484243,4,3,2014-04-23,7352,1109,1,0,0,1
484244,5,3,2014-04-23,3875,562,1,0,0,1
484246,7,3,2014-04-23,6942,832,1,0,0,1
484247,8,3,2014-04-23,4229,598,1,0,0,1
484248,9,3,2014-04-23,4613,454,1,0,0,1
484245,6,3,2014-04-23,4270,565,1,0,0,1
483125,1,4,2014-04-24,3376,461,1,0,0,1
483127,3,4,2014-04-24,5389,684,1,0,0,1
483128,4,4,2014-04-24,7294,1112,1,0,0,1
483126,2,4,2014-04-24,3675,515,1,0,0,1
483130,6,4,2014-04-24,4718,568,1,0,0,1
483131,7,4,2014-04-24,7252,887,1,0,0,1
483132,8,4,2014-04-24,4888,704,1,0,0,1
483133,9,4,2014-04-24,4646,453,1,0,0,1
483129,5,4,2014-04-24,3661,475,1,0,0,1
482012,3,5,2014-04-25,5241,673,1,0,0,1
482010,1,5,2014-04-25,3710,468,1,0,0,1
482011,2,5,2014-04-25,3795,489,1,0,0,1
482013,4,5,2014-04-25,7041,1002,1,0,0,1
482018,9,5,2014-04-25,4599,486,1,0,0,1
482015,6,5,2014-04-25,4341,579,1,0,0,1
482016,7,5,2014-04-25,7418,878,1,0,0,1
482017,8,5,2014-04-25,3364,476,1,0,0,1
482014,5,5,2014-04-25,3659,491,1,0,0,1
480896,2,6,2014-04-26,2701,335,1,0,0,0
480897,3,6,2014-04-26,3906,443,1,0,0,0
480898,4,6,2014-04-26,8650,1265,1,0,0,0
480895,1,6,2014-04-26,3989,535,1,0,0,0
480900,6,6,2014-04-26,3063,357,1,0,0,0
480901,7,6,2014-04-26,5553,605,1,0,0,0
480902,8,6,2014-04-26,2298,329,1,0,0,0
480903,9,6,2014-04-26,5970,545,1,0,0,0
480899,5,6,2014-04-26,1802,221,1,0,0,0
479788,9,7,2014-04-27,0,0,0,0,0,0
479787,8,7,2014-04-27,0,0,0,0,0,0
479786,7,7,2014-04-27,0,0,0,0,0,0
479785,6,7,2014-04-27,0,0,0,0,0,0
479784,5,7,2014-04-27,0,0,0,0,0,0
479783,4,7,2014-04-27,0,0,0,0,0,0
479782,3,7,2014-04-27,0,0,0,0,0,0
479781,2,7,2014-04-27,0,0,0,0,0,0
479780,1,7,2014-04-27,0,0,0,0,0,0
478666,2,1,2014-04-28,6520,667,1,1,0,1
478667,3,1,2014-04-28,9500,934,1,1,0,0
478665,1,1,2014-04-28,5488,607,1,1,0,0
478668,4,1,2014-04-28,11863,1539,1,1,0,0
478673,9,1,2014-04-28,8390,687,1,1,0,0
478670,6,1,2014-04-28,7894,808,1,1,0,0
478671,7,1,2014-04-28,11295,1149,1,1,0,1
478672,8,1,2014-04-28,7840,793,1,1,0,1
478669,5,1,2014-04-28,7184,727,1,1,0,0
477558,9,2,2014-04-29,7872,646,1,1,0,0
477557,8,2,2014-04-29,6998,785,1,1,0,1
477556,7,2,2014-04-29,11787,1188,1,1,0,1
477555,6,2,2014-04-29,6236,668,1,1,0,0
477554,5,2,2014-04-29,6274,640,1,1,0,0
477553,4,2,2014-04-29,9680,1257,1,1,0,0
477552,3,2,2014-04-29,8455,874,1,1,0,0
477551,2,2,2014-04-29,6667,707,1,1,0,1
477550,1,2,2014-04-29,5923,628,1,1,0,0
476435,1,3,2014-04-30,5870,624,1,1,0,0
476436,2,3,2014-04-30,7646,943,1,1,0,1
476437,3,3,2014-04-30,10482,1015,1,1,0,0
476438,4,3,2014-04-30,14743,1820,1,1,0,0
476440,6,3,2014-04-30,7710,799,1,1,0,0
476441,7,3,2014-04-30,12397,1184,1,1,0,1
476442,8,3,2014-04-30,7589,842,1,1,0,1
476439,5,3,2014-04-30,6543,783,1,1,0,0
476443,9,3,2014-04-30,7812,671,1,1,0,0
475324,5,4,2014-05-01,0,0,0,1,a,0
475328,9,4,2014-05-01,0,0,0,1,a,0
475327,8,4,2014-05-01,0,0,0,1,a,1
475326,7,4,2014-05-01,0,0,0,1,a,1
475325,6,4,2014-05-01,0,0,0,1,a,0
475323,4,4,2014-05-01,0,0,0,1,a,0
475322,3,4,2014-05-01,0,0,0,1,a,0
475321,2,4,2014-05-01,0,0,0,1,a,1
475320,1,4,2014-05-01,0,0,0,1,a,0
474206,2,5,2014-05-02,7176,743,1,1,0,1
474207,3,5,2014-05-02,10994,1066,1,1,0,0
474205,1,5,2014-05-02,6790,732,1,1,0,0
474208,4,5,2014-05-02,15274,1833,1,1,0,1
474213,9,5,2014-05-02,9004,774,1,1,0,0
474210,6,5,2014-05-02,6945,732,1,1,0,0
474211,7,5,2014-05-02,16037,1550,1,1,0,1
474212,8,5,2014-05-02,6775,749,1,1,0,1
474209,5,5,2014-05-02,6978,743,1,1,0,0
473090,1,6,2014-05-03,5498,633,1,0,0,0
473091,2,6,2014-05-03,2968,369,1,0,0,0
473092,3,6,2014-05-03,4950,557,1,0,0,0
473093,4,6,2014-05-03,10330,1475,1,0,0,0
473095,6,6,2014-05-03,3711,416,1,0,0,0
473096,7,6,2014-05-03,6696,743,1,0,0,0
473097,8,6,2014-05-03,2907,378,1,0,0,0
473098,9,6,2014-05-03,5975,571,1,0,0,0
473094,5,6,2014-05-03,2061,236,1,0,0,0
471977,3,7,2014-05-04,0,0,0,0,0,0
471975,1,7,2014-05-04,0,0,0,0,0,0
471976,2,7,2014-05-04,0,0,0,0,0,0
471978,4,7,2014-05-04,0,0,0,0,0,0
471983,9,7,2014-05-04,0,0,0,0,0,0
471980,6,7,2014-05-04,0,0,0,0,0,0
471981,7,7,2014-05-04,0,0,0,0,0,0
471982,8,7,2014-05-04,0,0,0,0,0,0
471979,5,7,2014-05-04,0,0,0,0,0,0
470862,3,1,2014-05-05,9327,926,1,1,0,0
470860,1,1,2014-05-05,5325,615,1,1,0,0
470861,2,1,2014-05-05,7242,751,1,1,0,0
470863,4,1,2014-05-05,11986,1545,1,1,0,0
470868,9,1,2014-05-05,9326,782,1,1,0,0
470865,6,1,2014-05-05,7722,804,1,1,0,0
470867,8,1,2014-05-05,8967,936,1,1,0,0
470864,5,1,2014-05-05,7446,791,1,1,0,0
470866,7,1,2014-05-05,13594,1263,1,1,0,0
469753,9,2,2014-05-06,7348,637,1,1,0,0
469752,8,2,2014-05-06,7095,802,1,1,0,0
469751,7,2,2014-05-06,11540,1193,1,1,0,0
469750,6,2,2014-05-06,6304,758,1,1,0,0
469749,5,2,2014-05-06,5777,641,1,1,0,0
469748,4,2,2014-05-06,9723,1285,1,1,0,0
469747,3,2,2014-05-06,8925,891,1,1,0,0
469746,2,2,2014-05-06,5992,628,1,1,0,0
469745,1,2,2014-05-06,5055,585,1,1,0,0
468630,1,3,2014-05-07,5075,604,1,1,0,0
468631,2,3,2014-05-07,6733,780,1,1,0,0
468632,3,3,2014-05-07,8435,855,1,1,0,0
468633,4,3,2014-05-07,9245,1221,1,1,0,0
468636,7,3,2014-05-07,8654,919,1,1,0,0
468635,6,3,2014-05-07,6073,661,1,1,0,0
468637,8,3,2014-05-07,5357,645,1,1,0,0
468634,5,3,2014-05-07,5795,684,1,1,0,0
468638,9,3,2014-05-07,7271,579,1,1,0,0
467518,4,4,2014-05-08,9227,1246,1,1,0,0
467515,1,4,2014-05-08,5222,614,1,1,0,0
467516,2,4,2014-05-08,5151,626,1,1,0,0
467517,3,4,2014-05-08,7396,796,1,1,0,0
467519,5,4,2014-05-08,5410,623,1,1,0,0
467521,7,4,2014-05-08,7583,786,1,1,0,0
467522,8,4,2014-05-08,5968,696,1,1,0,0
467523,9,4,2014-05-08,6325,572,1,1,0,0
467520,6,4,2014-05-08,5427,622,1,1,0,0
466400,1,5,2014-05-09,5237,622,1,1,0,0
466401,2,5,2014-05-09,5979,743,1,1,0,0
466402,3,5,2014-05-09,7499,802,1,1,0,0
466403,4,5,2014-05-09,10880,1422,1,1,0,0
466405,6,5,2014-05-09,5534,627,1,1,0,0
466406,7,5,2014-05-09,9399,1060,1,1,0,0
466407,8,5,2014-05-09,5925,651,1,1,0,0
466408,9,5,2014-05-09,6718,598,1,1,0,0
466404,5,5,2014-05-09,5883,614,1,1,0,0
465287,3,6,2014-05-10,5868,720,1,0,0,0
465285,1,6,2014-05-10,5996,710,1,0,0,0
465286,2,6,2014-05-10,2430,316,1,0,0,0
465288,4,6,2014-05-10,10559,1542,1,0,0,0
465293,9,6,2014-05-10,5898,529,1,0,0,0
465290,6,6,2014-05-10,3718,424,1,0,0,0
465291,7,6,2014-05-10,6518,705,1,0,0,0
465292,8,6,2014-05-10,2713,393,1,0,0,0
465289,5,6,2014-05-10,2350,250,1,0,0,0
464171,2,7,2014-05-11,0,0,0,0,0,0
464170,1,7,2014-05-11,0,0,0,0,0,0
464172,3,7,2014-05-11,0,0,0,0,0,0
464173,4,7,2014-05-11,0,0,0,0,0,0
464174,5,7,2014-05-11,0,0,0,0,0,0
464175,6,7,2014-05-11,0,0,0,0,0,0
464176,7,7,2014-05-11,0,0,0,0,0,0
464177,8,7,2014-05-11,0,0,0,0,0,0
464178,9,7,2014-05-11,0,0,0,0,0,0
463055,1,1,2014-05-12,3957,555,1,0,0,0
463056,2,1,2014-05-12,3860,546,1,0,0,0
463057,3,1,2014-05-12,4367,594,1,0,0,0
